replicate,gap,gap_points,eligible_pairs,flips,flip_rate,benchmark,audit_half,target_half
59,0.05,5.0,593,29,0.048903878583473864,MMLU-Pro,discovery,validation
60,0.0025,0.25,41,17,0.4146341463414634,MMLU-Pro,discovery,validation
60,0.005,0.5,89,31,0.34831460674157305,MMLU-Pro,discovery,validation
60,0.01,1.0,150,35,0.23333333333333334,MMLU-Pro,discovery,validation
60,0.02,2.0,262,35,0.13358778625954199,MMLU-Pro,discovery,validation
60,0.03,3.0,360,35,0.09722222222222222,MMLU-Pro,discovery,validation
60,0.05,5.0,593,35,0.05902192242833052,MMLU-Pro,discovery,validation
61,0.0025,0.25,41,12,0.2926829268292683,MMLU-Pro,discovery,validation
61,0.005,0.5,89,25,0.2808988764044944,MMLU-Pro,discovery,validation
61,0.01,1.0,150,30,0.2,MMLU-Pro,discovery,validation
61,0.02,2.0,262,30,0.11450381679389313,MMLU-Pro,discovery,validation
61,0.03,3.0,360,30,0.08333333333333333,MMLU-Pro,discovery,validation
61,0.05,5.0,593,30,0.050590219224283306,MMLU-Pro,discovery,validation
62,0.0025,0.25,41,20,0.4878048780487805,MMLU-Pro,discovery,validation
62,0.005,0.5,89,29,0.3258426966292135,MMLU-Pro,discovery,validation
62,0.01,1.0,150,35,0.23333333333333334,MMLU-Pro,discovery,validation
62,0.02,2.0,262,35,0.13358778625954199,MMLU-Pro,discovery,validation
62,0.03,3.0,360,35,0.09722222222222222,MMLU-Pro,discovery,validation
62,0.05,5.0,593,35,0.05902192242833052,MMLU-Pro,discovery,validation
63,0.0025,0.25,41,16,0.3902439024390244,MMLU-Pro,discovery,validation
63,0.005,0.5,89,25,0.2808988764044944,MMLU-Pro,discovery,validation
63,0.01,1.0,150,27,0.18,MMLU-Pro,discovery,validation
63,0.02,2.0,262,27,0.10305343511450382,MMLU-Pro,discovery,validation
63,0.03,3.0,360,27,0.075,MMLU-Pro,discovery,validation
63,0.05,5.0,593,27,0.045531197301854974,MMLU-Pro,discovery,validation
64,0.0025,0.25,41,10,0.24390243902439024,MMLU-Pro,discovery,validation
64,0.005,0.5,89,17,0.19101123595505617,MMLU-Pro,discovery,validation
64,0.01,1.0,150,19,0.12666666666666668,MMLU-Pro,discovery,validation
64,0.02,2.0,262,20,0.07633587786259542,MMLU-Pro,discovery,validation
64,0.03,3.0,360,20,0.05555555555555555,MMLU-Pro,discovery,validation
64,0.05,5.0,593,20,0.03372681281618887,MMLU-Pro,discovery,validation
65,0.0025,0.25,41,16,0.3902439024390244,MMLU-Pro,discovery,validation
65,0.005,0.5,89,27,0.30337078651685395,MMLU-Pro,discovery,validation
65,0.01,1.0,150,30,0.2,MMLU-Pro,discovery,validation
65,0.02,2.0,262,30,0.11450381679389313,MMLU-Pro,discovery,validation
65,0.03,3.0,360,30,0.08333333333333333,MMLU-Pro,discovery,validation
65,0.05,5.0,593,30,0.050590219224283306,MMLU-Pro,discovery,validation
66,0.0025,0.25,41,14,0.34146341463414637,MMLU-Pro,discovery,validation
66,0.005,0.5,89,26,0.29213483146067415,MMLU-Pro,discovery,validation
66,0.01,1.0,150,31,0.20666666666666667,MMLU-Pro,discovery,validation
66,0.02,2.0,262,31,0.1183206106870229,MMLU-Pro,discovery,validation
66,0.03,3.0,360,31,0.08611111111111111,MMLU-Pro,discovery,validation
66,0.05,5.0,593,31,0.05227655986509275,MMLU-Pro,discovery,validation
67,0.0025,0.25,41,17,0.4146341463414634,MMLU-Pro,discovery,validation
67,0.005,0.5,89,24,0.2696629213483146,MMLU-Pro,discovery,validation
67,0.01,1.0,150,28,0.18666666666666668,MMLU-Pro,discovery,validation
67,0.02,2.0,262,28,0.10687022900763359,MMLU-Pro,discovery,validation
67,0.03,3.0,360,28,0.07777777777777778,MMLU-Pro,discovery,validation
67,0.05,5.0,593,28,0.047217537942664416,MMLU-Pro,discovery,validation
68,0.0025,0.25,41,19,0.4634146341463415,MMLU-Pro,discovery,validation
68,0.005,0.5,89,29,0.3258426966292135,MMLU-Pro,discovery,validation
68,0.01,1.0,150,35,0.23333333333333334,MMLU-Pro,discovery,validation
68,0.02,2.0,262,35,0.13358778625954199,MMLU-Pro,discovery,validation
68,0.03,3.0,360,35,0.09722222222222222,MMLU-Pro,discovery,validation
68,0.05,5.0,593,35,0.05902192242833052,MMLU-Pro,discovery,validation
69,0.0025,0.25,41,16,0.3902439024390244,MMLU-Pro,discovery,validation
69,0.005,0.5,89,22,0.24719101123595505,MMLU-Pro,discovery,validation
69,0.01,1.0,150,25,0.16666666666666666,MMLU-Pro,discovery,validation
69,0.02,2.0,262,25,0.09541984732824428,MMLU-Pro,discovery,validation
69,0.03,3.0,360,25,0.06944444444444445,MMLU-Pro,discovery,validation
69,0.05,5.0,593,25,0.04215851602023609,MMLU-Pro,discovery,validation
70,0.0025,0.25,41,15,0.36585365853658536,MMLU-Pro,discovery,validation
70,0.005,0.5,89,26,0.29213483146067415,MMLU-Pro,discovery,validation
70,0.01,1.0,150,33,0.22,MMLU-Pro,discovery,validation
70,0.02,2.0,262,34,0.1297709923664122,MMLU-Pro,discovery,validation
70,0.03,3.0,360,34,0.09444444444444444,MMLU-Pro,discovery,validation
70,0.05,5.0,593,34,0.05733558178752108,MMLU-Pro,discovery,validation
71,0.0025,0.25,41,16,0.3902439024390244,MMLU-Pro,discovery,validation
71,0.005,0.5,89,25,0.2808988764044944,MMLU-Pro,discovery,validation
71,0.01,1.0,150,27,0.18,MMLU-Pro,discovery,validation
71,0.02,2.0,262,28,0.10687022900763359,MMLU-Pro,discovery,validation
71,0.03,3.0,360,28,0.07777777777777778,MMLU-Pro,discovery,validation
71,0.05,5.0,593,28,0.047217537942664416,MMLU-Pro,discovery,validation
72,0.0025,0.25,41,9,0.21951219512195122,MMLU-Pro,discovery,validation
72,0.005,0.5,89,20,0.2247191011235955,MMLU-Pro,discovery,validation
72,0.01,1.0,150,21,0.14,MMLU-Pro,discovery,validation
72,0.02,2.0,262,21,0.08015267175572519,MMLU-Pro,discovery,validation
72,0.03,3.0,360,21,0.058333333333333334,MMLU-Pro,discovery,validation
72,0.05,5.0,593,21,0.03541315345699832,MMLU-Pro,discovery,validation
73,0.0025,0.25,41,15,0.36585365853658536,MMLU-Pro,discovery,validation
73,0.005,0.5,89,22,0.24719101123595505,MMLU-Pro,discovery,validation
73,0.01,1.0,150,23,0.15333333333333332,MMLU-Pro,discovery,validation
73,0.02,2.0,262,23,0.08778625954198473,MMLU-Pro,discovery,validation
73,0.03,3.0,360,23,0.06388888888888888,MMLU-Pro,discovery,validation
73,0.05,5.0,593,23,0.0387858347386172,MMLU-Pro,discovery,validation
74,0.0025,0.25,41,17,0.4146341463414634,MMLU-Pro,discovery,validation
74,0.005,0.5,89,28,0.3146067415730337,MMLU-Pro,discovery,validation
74,0.01,1.0,150,31,0.20666666666666667,MMLU-Pro,discovery,validation
74,0.02,2.0,262,31,0.1183206106870229,MMLU-Pro,discovery,validation
74,0.03,3.0,360,31,0.08611111111111111,MMLU-Pro,discovery,validation
74,0.05,5.0,593,31,0.05227655986509275,MMLU-Pro,discovery,validation
75,0.0025,0.25,41,11,0.2682926829268293,MMLU-Pro,discovery,validation
75,0.005,0.5,89,15,0.16853932584269662,MMLU-Pro,discovery,validation
75,0.01,1.0,150,19,0.12666666666666668,MMLU-Pro,discovery,validation
75,0.02,2.0,262,20,0.07633587786259542,MMLU-Pro,discovery,validation
75,0.03,3.0,360,20,0.05555555555555555,MMLU-Pro,discovery,validation
75,0.05,5.0,593,20,0.03372681281618887,MMLU-Pro,discovery,validation
76,0.0025,0.25,41,12,0.2926829268292683,MMLU-Pro,discovery,validation
76,0.005,0.5,89,21,0.23595505617977527,MMLU-Pro,discovery,validation
76,0.01,1.0,150,22,0.14666666666666667,MMLU-Pro,discovery,validation
76,0.02,2.0,262,22,0.08396946564885496,MMLU-Pro,discovery,validation
76,0.03,3.0,360,22,0.06111111111111111,MMLU-Pro,discovery,validation
76,0.05,5.0,593,22,0.03709949409780776,MMLU-Pro,discovery,validation
77,0.0025,0.25,41,17,0.4146341463414634,MMLU-Pro,discovery,validation
77,0.005,0.5,89,25,0.2808988764044944,MMLU-Pro,discovery,validation
77,0.01,1.0,150,26,0.17333333333333334,MMLU-Pro,discovery,validation
77,0.02,2.0,262,26,0.09923664122137404,MMLU-Pro,discovery,validation
77,0.03,3.0,360,26,0.07222222222222222,MMLU-Pro,discovery,validation
77,0.05,5.0,593,26,0.04384485666104553,MMLU-Pro,discovery,validation
78,0.0025,0.25,41,17,0.4146341463414634,MMLU-Pro,discovery,validation
78,0.005,0.5,89,32,0.3595505617977528,MMLU-Pro,discovery,validation
78,0.01,1.0,150,34,0.22666666666666666,MMLU-Pro,discovery,validation
78,0.02,2.0,262,34,0.1297709923664122,MMLU-Pro,discovery,validation
78,0.03,3.0,360,34,0.09444444444444444,MMLU-Pro,discovery,validation
78,0.05,5.0,593,34,0.05733558178752108,MMLU-Pro,discovery,validation
79,0.0025,0.25,41,16,0.3902439024390244,MMLU-Pro,discovery,validation
79,0.005,0.5,89,26,0.29213483146067415,MMLU-Pro,discovery,validation
79,0.01,1.0,150,30,0.2,MMLU-Pro,discovery,validation
79,0.02,2.0,262,30,0.11450381679389313,MMLU-Pro,discovery,validation
79,0.03,3.0,360,30,0.08333333333333333,MMLU-Pro,discovery,validation
79,0.05,5.0,593,30,0.050590219224283306,MMLU-Pro,discovery,validation
80,0.0025,0.25,41,17,0.4146341463414634,MMLU-Pro,discovery,validation
80,0.005,0.5,89,20,0.2247191011235955,MMLU-Pro,discovery,validation
80,0.01,1.0,150,22,0.14666666666666667,MMLU-Pro,discovery,validation
80,0.02,2.0,262,22,0.08396946564885496,MMLU-Pro,discovery,validation
80,0.03,3.0,360,22,0.06111111111111111,MMLU-Pro,discovery,validation
80,0.05,5.0,593,22,0.03709949409780776,MMLU-Pro,discovery,validation
81,0.0025,0.25,41,17,0.4146341463414634,MMLU-Pro,discovery,validation
81,0.005,0.5,89,25,0.2808988764044944,MMLU-Pro,discovery,validation
81,0.01,1.0,150,31,0.20666666666666667,MMLU-Pro,discovery,validation
81,0.02,2.0,262,31,0.1183206106870229,MMLU-Pro,discovery,validation
81,0.03,3.0,360,31,0.08611111111111111,MMLU-Pro,discovery,validation
81,0.05,5.0,593,31,0.05227655986509275,MMLU-Pro,discovery,validation
82,0.0025,0.25,41,18,0.43902439024390244,MMLU-Pro,discovery,validation
82,0.005,0.5,89,28,0.3146067415730337,MMLU-Pro,discovery,validation
82,0.01,1.0,150,34,0.22666666666666666,MMLU-Pro,discovery,validation
82,0.02,2.0,262,35,0.13358778625954199,MMLU-Pro,discovery,validation
82,0.03,3.0,360,35,0.09722222222222222,MMLU-Pro,discovery,validation
82,0.05,5.0,593,35,0.05902192242833052,MMLU-Pro,discovery,validation
83,0.0025,0.25,41,17,0.4146341463414634,MMLU-Pro,discovery,validation
83,0.005,0.5,89,25,0.2808988764044944,MMLU-Pro,discovery,validation
83,0.01,1.0,150,27,0.18,MMLU-Pro,discovery,validation
83,0.02,2.0,262,27,0.10305343511450382,MMLU-Pro,discovery,validation
83,0.03,3.0,360,27,0.075,MMLU-Pro,discovery,validation
83,0.05,5.0,593,27,0.045531197301854974,MMLU-Pro,discovery,validation
84,0.0025,0.25,41,12,0.2926829268292683,MMLU-Pro,discovery,validation
84,0.005,0.5,89,19,0.21348314606741572,MMLU-Pro,discovery,validation
84,0.01,1.0,150,21,0.14,MMLU-Pro,discovery,validation
84,0.02,2.0,262,21,0.08015267175572519,MMLU-Pro,discovery,validation
84,0.03,3.0,360,21,0.058333333333333334,MMLU-Pro,discovery,validation
84,0.05,5.0,593,21,0.03541315345699832,MMLU-Pro,discovery,validation
85,0.0025,0.25,41,18,0.43902439024390244,MMLU-Pro,discovery,validation
85,0.005,0.5,89,34,0.38202247191011235,MMLU-Pro,discovery,validation
85,0.01,1.0,150,38,0.25333333333333335,MMLU-Pro,discovery,validation
85,0.02,2.0,262,39,0.14885496183206107,MMLU-Pro,discovery,validation
85,0.03,3.0,360,39,0.10833333333333334,MMLU-Pro,discovery,validation
85,0.05,5.0,593,39,0.0657672849915683,MMLU-Pro,discovery,validation
86,0.0025,0.25,41,15,0.36585365853658536,MMLU-Pro,discovery,validation
86,0.005,0.5,89,18,0.20224719101123595,MMLU-Pro,discovery,validation
86,0.01,1.0,150,18,0.12,MMLU-Pro,discovery,validation
86,0.02,2.0,262,18,0.06870229007633588,MMLU-Pro,discovery,validation
86,0.03,3.0,360,18,0.05,MMLU-Pro,discovery,validation
86,0.05,5.0,593,18,0.03035413153456998,MMLU-Pro,discovery,validation
87,0.0025,0.25,41,12,0.2926829268292683,MMLU-Pro,discovery,validation
87,0.005,0.5,89,18,0.20224719101123595,MMLU-Pro,discovery,validation
87,0.01,1.0,150,23,0.15333333333333332,MMLU-Pro,discovery,validation
87,0.02,2.0,262,23,0.08778625954198473,MMLU-Pro,discovery,validation
87,0.03,3.0,360,23,0.06388888888888888,MMLU-Pro,discovery,validation
87,0.05,5.0,593,23,0.0387858347386172,MMLU-Pro,discovery,validation
88,0.0025,0.25,41,16,0.3902439024390244,MMLU-Pro,discovery,validation
88,0.005,0.5,89,26,0.29213483146067415,MMLU-Pro,discovery,validation
88,0.01,1.0,150,30,0.2,MMLU-Pro,discovery,validation
88,0.02,2.0,262,30,0.11450381679389313,MMLU-Pro,discovery,validation
88,0.03,3.0,360,30,0.08333333333333333,MMLU-Pro,discovery,validation
88,0.05,5.0,593,30,0.050590219224283306,MMLU-Pro,discovery,validation
89,0.0025,0.25,41,15,0.36585365853658536,MMLU-Pro,discovery,validation
89,0.005,0.5,89,17,0.19101123595505617,MMLU-Pro,discovery,validation
89,0.01,1.0,150,19,0.12666666666666668,MMLU-Pro,discovery,validation
89,0.02,2.0,262,19,0.07251908396946564,MMLU-Pro,discovery,validation
89,0.03,3.0,360,19,0.05277777777777778,MMLU-Pro,discovery,validation
89,0.05,5.0,593,19,0.03204047217537943,MMLU-Pro,discovery,validation
90,0.0025,0.25,41,21,0.5121951219512195,MMLU-Pro,discovery,validation
90,0.005,0.5,89,37,0.4157303370786517,MMLU-Pro,discovery,validation
90,0.01,1.0,150,42,0.28,MMLU-Pro,discovery,validation
90,0.02,2.0,262,42,0.16030534351145037,MMLU-Pro,discovery,validation
90,0.03,3.0,360,42,0.11666666666666667,MMLU-Pro,discovery,validation
90,0.05,5.0,593,42,0.07082630691399663,MMLU-Pro,discovery,validation
91,0.0025,0.25,41,15,0.36585365853658536,MMLU-Pro,discovery,validation
91,0.005,0.5,89,26,0.29213483146067415,MMLU-Pro,discovery,validation
91,0.01,1.0,150,31,0.20666666666666667,MMLU-Pro,discovery,validation
91,0.02,2.0,262,31,0.1183206106870229,MMLU-Pro,discovery,validation
91,0.03,3.0,360,31,0.08611111111111111,MMLU-Pro,discovery,validation
91,0.05,5.0,593,31,0.05227655986509275,MMLU-Pro,discovery,validation
92,0.0025,0.25,41,14,0.34146341463414637,MMLU-Pro,discovery,validation
92,0.005,0.5,89,22,0.24719101123595505,MMLU-Pro,discovery,validation
92,0.01,1.0,150,22,0.14666666666666667,MMLU-Pro,discovery,validation
92,0.02,2.0,262,22,0.08396946564885496,MMLU-Pro,discovery,validation
92,0.03,3.0,360,22,0.06111111111111111,MMLU-Pro,discovery,validation
92,0.05,5.0,593,22,0.03709949409780776,MMLU-Pro,discovery,validation
93,0.0025,0.25,41,14,0.34146341463414637,MMLU-Pro,discovery,validation
93,0.005,0.5,89,25,0.2808988764044944,MMLU-Pro,discovery,validation
93,0.01,1.0,150,27,0.18,MMLU-Pro,discovery,validation
93,0.02,2.0,262,27,0.10305343511450382,MMLU-Pro,discovery,validation
93,0.03,3.0,360,27,0.075,MMLU-Pro,discovery,validation
93,0.05,5.0,593,27,0.045531197301854974,MMLU-Pro,discovery,validation
94,0.0025,0.25,41,13,0.3170731707317073,MMLU-Pro,discovery,validation
94,0.005,0.5,89,24,0.2696629213483146,MMLU-Pro,discovery,validation
94,0.01,1.0,150,26,0.17333333333333334,MMLU-Pro,discovery,validation
94,0.02,2.0,262,26,0.09923664122137404,MMLU-Pro,discovery,validation
94,0.03,3.0,360,26,0.07222222222222222,MMLU-Pro,discovery,validation
94,0.05,5.0,593,26,0.04384485666104553,MMLU-Pro,discovery,validation
95,0.0025,0.25,41,20,0.4878048780487805,MMLU-Pro,discovery,validation
95,0.005,0.5,89,29,0.3258426966292135,MMLU-Pro,discovery,validation
95,0.01,1.0,150,31,0.20666666666666667,MMLU-Pro,discovery,validation
95,0.02,2.0,262,32,0.12213740458015267,MMLU-Pro,discovery,validation
95,0.03,3.0,360,32,0.08888888888888889,MMLU-Pro,discovery,validation
95,0.05,5.0,593,32,0.05396290050590219,MMLU-Pro,discovery,validation
96,0.0025,0.25,41,18,0.43902439024390244,MMLU-Pro,discovery,validation
96,0.005,0.5,89,35,0.39325842696629215,MMLU-Pro,discovery,validation
96,0.01,1.0,150,40,0.26666666666666666,MMLU-Pro,discovery,validation
96,0.02,2.0,262,40,0.15267175572519084,MMLU-Pro,discovery,validation
96,0.03,3.0,360,40,0.1111111111111111,MMLU-Pro,discovery,validation
96,0.05,5.0,593,40,0.06745362563237774,MMLU-Pro,discovery,validation
97,0.0025,0.25,41,11,0.2682926829268293,MMLU-Pro,discovery,validation
97,0.005,0.5,89,22,0.24719101123595505,MMLU-Pro,discovery,validation
97,0.01,1.0,150,22,0.14666666666666667,MMLU-Pro,discovery,validation
97,0.02,2.0,262,22,0.08396946564885496,MMLU-Pro,discovery,validation
97,0.03,3.0,360,22,0.06111111111111111,MMLU-Pro,discovery,validation
97,0.05,5.0,593,22,0.03709949409780776,MMLU-Pro,discovery,validation
98,0.0025,0.25,41,26,0.6341463414634146,MMLU-Pro,discovery,validation
98,0.005,0.5,89,37,0.4157303370786517,MMLU-Pro,discovery,validation
98,0.01,1.0,150,38,0.25333333333333335,MMLU-Pro,discovery,validation
98,0.02,2.0,262,39,0.14885496183206107,MMLU-Pro,discovery,validation
98,0.03,3.0,360,39,0.10833333333333334,MMLU-Pro,discovery,validation
98,0.05,5.0,593,39,0.0657672849915683,MMLU-Pro,discovery,validation
99,0.0025,0.25,41,16,0.3902439024390244,MMLU-Pro,discovery,validation
99,0.005,0.5,89,27,0.30337078651685395,MMLU-Pro,discovery,validation
99,0.01,1.0,150,29,0.19333333333333333,MMLU-Pro,discovery,validation
99,0.02,2.0,262,30,0.11450381679389313,MMLU-Pro,discovery,validation
99,0.03,3.0,360,30,0.08333333333333333,MMLU-Pro,discovery,validation
99,0.05,5.0,593,30,0.050590219224283306,MMLU-Pro,discovery,validation
100,0.0025,0.25,41,16,0.3902439024390244,MMLU-Pro,discovery,validation
100,0.005,0.5,89,23,0.25842696629213485,MMLU-Pro,discovery,validation
100,0.01,1.0,150,28,0.18666666666666668,MMLU-Pro,discovery,validation
100,0.02,2.0,262,30,0.11450381679389313,MMLU-Pro,discovery,validation
100,0.03,3.0,360,30,0.08333333333333333,MMLU-Pro,discovery,validation
100,0.05,5.0,593,30,0.050590219224283306,MMLU-Pro,discovery,validation
101,0.0025,0.25,41,15,0.36585365853658536,MMLU-Pro,discovery,validation
101,0.005,0.5,89,22,0.24719101123595505,MMLU-Pro,discovery,validation
101,0.01,1.0,150,25,0.16666666666666666,MMLU-Pro,discovery,validation
101,0.02,2.0,262,25,0.09541984732824428,MMLU-Pro,discovery,validation
101,0.03,3.0,360,25,0.06944444444444445,MMLU-Pro,discovery,validation
101,0.05,5.0,593,25,0.04215851602023609,MMLU-Pro,discovery,validation
102,0.0025,0.25,41,10,0.24390243902439024,MMLU-Pro,discovery,validation
102,0.005,0.5,89,14,0.15730337078651685,MMLU-Pro,discovery,validation
102,0.01,1.0,150,16,0.10666666666666667,MMLU-Pro,discovery,validation
102,0.02,2.0,262,16,0.061068702290076333,MMLU-Pro,discovery,validation
102,0.03,3.0,360,16,0.044444444444444446,MMLU-Pro,discovery,validation
102,0.05,5.0,593,16,0.026981450252951095,MMLU-Pro,discovery,validation
103,0.0025,0.25,41,17,0.4146341463414634,MMLU-Pro,discovery,validation
103,0.005,0.5,89,33,0.3707865168539326,MMLU-Pro,discovery,validation
103,0.01,1.0,150,43,0.2866666666666667,MMLU-Pro,discovery,validation
103,0.02,2.0,262,44,0.16793893129770993,MMLU-Pro,discovery,validation
103,0.03,3.0,360,44,0.12222222222222222,MMLU-Pro,discovery,validation
103,0.05,5.0,593,44,0.07419898819561552,MMLU-Pro,discovery,validation
104,0.0025,0.25,41,9,0.21951219512195122,MMLU-Pro,discovery,validation
104,0.005,0.5,89,14,0.15730337078651685,MMLU-Pro,discovery,validation
104,0.01,1.0,150,16,0.10666666666666667,MMLU-Pro,discovery,validation
104,0.02,2.0,262,16,0.061068702290076333,MMLU-Pro,discovery,validation
104,0.03,3.0,360,16,0.044444444444444446,MMLU-Pro,discovery,validation
104,0.05,5.0,593,16,0.026981450252951095,MMLU-Pro,discovery,validation
105,0.0025,0.25,41,14,0.34146341463414637,MMLU-Pro,discovery,validation
105,0.005,0.5,89,25,0.2808988764044944,MMLU-Pro,discovery,validation
105,0.01,1.0,150,27,0.18,MMLU-Pro,discovery,validation
105,0.02,2.0,262,27,0.10305343511450382,MMLU-Pro,discovery,validation
105,0.03,3.0,360,27,0.075,MMLU-Pro,discovery,validation
105,0.05,5.0,593,27,0.045531197301854974,MMLU-Pro,discovery,validation
106,0.0025,0.25,41,14,0.34146341463414637,MMLU-Pro,discovery,validation
106,0.005,0.5,89,17,0.19101123595505617,MMLU-Pro,discovery,validation
106,0.01,1.0,150,19,0.12666666666666668,MMLU-Pro,discovery,validation
106,0.02,2.0,262,19,0.07251908396946564,MMLU-Pro,discovery,validation
106,0.03,3.0,360,19,0.05277777777777778,MMLU-Pro,discovery,validation
106,0.05,5.0,593,19,0.03204047217537943,MMLU-Pro,discovery,validation
107,0.0025,0.25,41,13,0.3170731707317073,MMLU-Pro,discovery,validation
107,0.005,0.5,89,23,0.25842696629213485,MMLU-Pro,discovery,validation
107,0.01,1.0,150,26,0.17333333333333334,MMLU-Pro,discovery,validation
107,0.02,2.0,262,26,0.09923664122137404,MMLU-Pro,discovery,validation
107,0.03,3.0,360,26,0.07222222222222222,MMLU-Pro,discovery,validation
107,0.05,5.0,593,26,0.04384485666104553,MMLU-Pro,discovery,validation
108,0.0025,0.25,41,16,0.3902439024390244,MMLU-Pro,discovery,validation
108,0.005,0.5,89,29,0.3258426966292135,MMLU-Pro,discovery,validation
108,0.01,1.0,150,34,0.22666666666666666,MMLU-Pro,discovery,validation
108,0.02,2.0,262,35,0.13358778625954199,MMLU-Pro,discovery,validation
108,0.03,3.0,360,35,0.09722222222222222,MMLU-Pro,discovery,validation
108,0.05,5.0,593,35,0.05902192242833052,MMLU-Pro,discovery,validation
109,0.0025,0.25,41,16,0.3902439024390244,MMLU-Pro,discovery,validation
109,0.005,0.5,89,33,0.3707865168539326,MMLU-Pro,discovery,validation
109,0.01,1.0,150,42,0.28,MMLU-Pro,discovery,validation
109,0.02,2.0,262,42,0.16030534351145037,MMLU-Pro,discovery,validation
109,0.03,3.0,360,42,0.11666666666666667,MMLU-Pro,discovery,validation
109,0.05,5.0,593,42,0.07082630691399663,MMLU-Pro,discovery,validation
110,0.0025,0.25,41,11,0.2682926829268293,MMLU-Pro,discovery,validation
